0.01 0.9999
0.0104373 0.91787
0.0108937 2.5272
0.0113701 5.41087
0.0118673 5.67597
0.0123862 3.90852
0.0129279 2.39239
0.0134932 3.29353
0.0140832 3.02333
0.0146991 4.1617
0.0153419 5.09218
0.0160127 4.28532
0.016713 3.93376
0.0174438 4.26674
0.0182066 2.71265
0.0190028 3.87156
0.0198337 4.06083
0.0207011 1.39928
0.0216063 2.78111
0.0225511 1.76814
0.0235373 2.88345
0.0245665 3.80225
0.0256408 3.79306
0.026762 3.75968
0.0279323 2.94113
0.0291538 3.636
0.0304286 2.47835
0.0317593 2.96535
0.0331481 3.4452
0.0345976 3.57689
0.0361105 3.13135
0.0376896 2.80464
0.0393377 3.08697
0.0410579 3.12733
0.0428534 2.60125
0.0447273 3.17868
0.0466832 3.50601
0.0487246 2.7201
0.0508553 2.765
0.0530791 2.81679
0.0554002 3.28946
0.0578228 3.10747
0.0603514 3.12105
0.0629905 3.35646
0.065745 2.87831
0.06862 2.86965
0.0716207 2.93829
0.0747526 2.67879
0.0780214 3.0145
0.0814332 3.15803
0.0849942 2.79286
0.088711 3.2661
0.0925902 3.05462
0.0966391 2.82314
0.100865 3.0539
0.105276 3.00673
0.109879 2.97541
0.114684 3.03258
0.119699 2.88604
0.124934 2.91027
0.130397 3.07898
0.136099 3.05825
0.142051 3.0873
0.148262 3.00186
0.154746 2.84623
0.161513 2.85529
0.168575 2.80363
0.175947 2.81945
0.183641 2.94684
0.191671 2.83183
0.200053 2.87672
0.208801 2.79895
0.217932 2.65006
0.227462 2.76708
0.237409 2.65579
0.24779 2.78534
0.258626 2.64514
0.269935 2.61851
0.281739 2.53302
0.29406 2.49317
0.306919 2.48413
0.32034 2.52428
0.334348 2.41205
0.348969 2.44861
0.364229 2.29405
0.380156 2.3455
0.39678 2.20775
0.414131 2.16022
0.43224 2.11443
0.451142 2.08336
0.47087 1.99222
0.491461 1.92209
0.512952 1.85344
0.535383 1.82851
0.558795 1.73863
0.58323 1.73585
0.608734 1.59661
0.635354 1.56158
0.663137 1.50667
0.692135 1.47088
0.722402 1.39838
0.753992 1.32439
0.786963 1.28651
0.821376 1.23867
0.857295 1.18877
0.894783 1.16862
0.933911 1.09803
0.97475 1.06686
1.01738 1.0162
1.06186 0.967649
1.1083 0.923056
1.15676 0.875938
1.20735 0.8506
1.26014 0.821385
1.31525 0.76102
1.37276 0.762357
1.43279 0.753061
1.49545 0.68931
1.56084 0.662832
1.6291 0.643652
1.70034 0.615324
1.77469 0.573565
1.8523 0.567933
1.93329 0.537702
2.01784 0.51262
2.10607 0.479474
2.19817 0.474399
2.29429 0.453463
2.39462 0.433479
2.49934 0.432985
2.60863 0.401627
2.7227 0.379248
2.84176 0.367786
2.96603 0.346996
3.09573 0.33315
3.23111 0.320049
3.3724 0.307263
3.51987 0.297009
3.67379 0.280654
3.83445 0.273427
4.00212 0.257926
4.17713 0.251367
4.35979 0.241032
4.55044 0.231088
4.74943 0.219342
4.95712 0.207213
5.17389 0.197597
5.40014 0.19519
5.63628 0.183395
5.88275 0.177735
6.14 0.1685
6.4085 0.161631
6.68873 0.158524
6.98123 0.144662
7.28651 0.139933
7.60514 0.135727
7.93771 0.131629
8.28482 0.127774
8.6471 0.121625
9.02523 0.114125
9.4199 0.111354
9.83182 0.104235
10.2618 0.102389
10.7105 0.0987038
11.1789 0.0937728
11.6677 0.0897163
12.1779 0.0844812
12.7104 0.0812366
13.2663 0.0764077
13.8464 0.0765903
14.4519 0.0707509
15.0838 0.0689673
15.7434 0.0641983
16.4319 0.0634902
17.1504 0.0603449
17.9004 0.0579522
18.6832 0.0576597
19.5002 0.0537102
20.3529 0.0501973
21.2429 0.0497749
22.1719 0.0474374
23.1414 0.0452589
24.1534 0.0430587
25.2096 0.0412077
26.312 0.0396563
27.4626 0.0377779
28.6635 0.0356782
29.9169 0.0341428
31.2251 0.0328972
32.5906 0.0320102
34.0157 0.0310331
35.5032 0.0297337
37.0557 0.0276462
38.6762 0.0269871
40.3674 0.0251549
42.1327 0.0245817
43.9751 0.0234688
45.8981 0.0234992
47.9052 0.0215537
50 0.0191269
