0.01 4.9975
0.0104373 4.58751
0.0108937 2.5272
0.0113701 3.86568
0.0118673 2.83912
0.0123862 3.90852
0.0129279 3.58787
0.0134932 4.93881
0.0140832 1.00818
0.0146991 0.925471
0.0153419 3.82028
0.0160127 3.50687
0.016713 3.21917
0.0174438 2.29885
0.0182066 1.20622
0.0190028 2.49011
0.0198337 3.55394
0.0207011 3.96027
0.0216063 2.56743
0.0225511 4.12069
0.0235373 4.50134
0.0245665 2.81205
0.0256408 3.18745
0.026762 3.6208
0.0279323 3.45124
0.0291538 3.28512
0.0304286 3.55233
0.0317593 2.571
0.0331481 2.90297
0.0345976 3.32834
0.0361105 2.9792
0.0376896 2.52519
0.0393377 3.91791
0.0410579 3.30335
0.0428534 2.92464
0.0447273 3.12932
0.0466832 2.78197
0.0487246 3.46845
0.0508553 2.72579
0.0530791 3.37469
0.0554002 3.35328
0.0578228 2.96099
0.0603514 2.96
0.0629905 3.11098
0.065745 2.58474
0.06862 3.40525
0.0716207 3.42714
0.0747526 2.92137
0.0780214 2.96825
0.0814332 2.78171
0.0849942 3.1106
0.088711 2.9402
0.0925902 3.12083
0.0966391 2.9748
0.100865 3.37463
0.105276 3.03068
0.109879 3.27321
0.114684 2.9196
0.119699 2.77739
0.124934 2.77081
0.130397 2.92553
0.136099 3.17072
0.142051 3.01396
0.148262 3.02531
0.154746 3.02253
0.161513 2.93737
0.168575 2.90448
0.175947 2.729
0.183641 2.83245
0.191671 2.92784
0.200053 2.85075
0.208801 2.76102
0.217932 2.7879
0.227462 2.82657
0.237409 2.81439
0.24779 2.69601
0.258626 2.7169
0.269935 2.59548
0.281739 2.64863
0.29406 2.61133
0.306919 2.46539
0.32034 2.43111
0.334348 2.39672
0.348969 2.37869
0.364229 2.31221
0.380156 2.24404
0.39678 2.20273
0.414131 2.16666
0.43224 2.07034
0.451142 2.03297
0.47087 2.01679
0.491461 1.95839
0.512952 1.89018
0.535383 1.80281
0.558795 1.77057
0.58323 1.70514
0.608734 1.61529
0.635354 1.54254
0.663137 1.52815
0.692135 1.45512
0.722402 1.41944
0.753992 1.3714
0.786963 1.29823
0.821376 1.22688
0.857295 1.20638
0.894783 1.16282
0.933911 1.11883
0.97475 1.04354
1.01738 1.00557
1.06186 0.958809
1.1083 0.914479
1.15676 0.884656
1.20735 0.853672
1.26014 0.818988
1.31525 0.800384
1.37276 0.765295
1.43279 0.720097
1.49545 0.680085
1.56084 0.67776
1.6291 0.624456
1.70034 0.606321
1.77469 0.591812
1.8523 0.553283
1.93329 0.537424
2.01784 0.511002
2.10607 0.497671
2.19817 0.473563
2.29429 0.465077
2.39462 0.442377
2.49934 0.415836
2.60863 0.403445
2.7227 0.384419
2.84176 0.368118
2.96603 0.35646
3.09573 0.335856
3.23111 0.328589
3.3724 0.306741
3.51987 0.303075
3.67379 0.289715
3.83445 0.278776
4.00212 0.263865
4.17713 0.252336
4.35979 0.240078
4.55044 0.227034
4.74943 0.217733
4.95712 0.214222
5.17389 0.205554
5.40014 0.196925
5.63628 0.18959
5.88275 0.179098
6.14 0.171413
6.4085 0.164593
6.68873 0.159403
6.98123 0.148046
7.28651 0.144711
7.60514 0.137694
7.93771 0.130123
8.28482 0.124569
8.6471 0.120047
9.02523 0.114415
9.4199 0.110719
9.83182 0.108067
10.2618 0.101937
10.7105 0.0954701
11.1789 0.0957718
11.6677 0.0900258
12.1779 0.085439
12.7104 0.0833056
13.2663 0.0781575
13.8464 0.0741459
14.4519 0.0723963
15.0838 0.069671
15.7434 0.0674397
16.4319 0.0638848
17.1504 0.0612248
17.9004 0.0582121
18.6832 0.0576989
19.5002 0.0528002
20.3529 0.0514681
21.2429 0.0502629
22.1719 0.0495313
23.1414 0.0458048
24.1534 0.0441826
25.2096 0.0410559
26.312 0.0399652
27.4626 0.0384952
28.6635 0.0372008
29.9169 0.0358661
31.2251 0.0337901
32.5906 0.0323347
34.0157 0.0314691
35.5032 0.0300561
37.0557 0.028643
38.6762 0.0267559
40.3674 0.0258132
42.1327 0.024707
43.9751 0.0236012
45.8981 0.0226825
47.9052 0.0216671
50 0.0194501
