0.01 0.9999
0.010401 1.84839
0.0108181 4.27024
0.0112519 0.78978
0.0117031 2.18973
0.0121724 2.69858
0.0126605 2.49451
0.0131682 3.45812
0.0136962 3.19661
0.0142454 1.47788
0.0148167 4.09591
0.0154108 0.84196
0.0160288 4.27674
0.0166716 2.51676
0.0173401 3.32249
0.0180354 2.15051
0.0187586 5.38921
0.0195109 4.19635
0.0202932 4.12104
0.021107 4.25672
0.0219534 3.93482
0.0228337 2.68143
0.0237493 3.18557
0.0247017 2.94467
0.0256922 3.32554
0.0267225 3.07406
0.0277941 4.12909
0.0289086 2.984
0.0300678 3.74797
0.0312736 3.7691
0.0325276 3.76543
0.033832 3.39401
0.0351886 2.0943
0.0365997 3.27026
0.0380673 3.638
0.0395938 3.67829
0.0411816 2.46613
0.0428329 3.25074
0.0445505 3.30341
0.046337 3.32919
0.0481951 3.20469
0.0501277 3.31482
0.0521379 2.88436
0.0542286 2.7321
0.0564031 3.42103
0.0586649 3.21788
0.0610174 3.73375
0.0634642 3.18569
0.0660091 3.34641
0.068656 3.05217
0.0714091 2.80232
0.0742726 3.09933
0.077251 3.0588
0.0803487 2.91691
0.0835707 2.97113
0.0869219 2.69791
0.0904075 3.12277
0.0940328 3.43047
0.0978035 2.85626
0.101725 3.26024
0.105805 2.93512
0.110047 2.95869
0.11446 2.88304
0.11905 2.97038
0.123824 3.21786
0.128789 2.73977
0.133954 3.10293
0.139325 2.82947
0.144912 3.13406
0.150723 2.93861
0.156767 2.88554
0.163054 2.80278
0.169592 2.90954
0.176393 2.96068
0.183466 2.84576
0.190823 2.87273
0.198475 2.78837
0.206434 2.91971
0.214712 2.80028
0.223322 2.82831
0.232277 2.79758
0.241591 2.72229
0.251279 2.6207
0.261355 2.65154
0.271836 2.51535
0.282736 2.57129
0.294074 2.60234
0.305866 2.50441
0.318131 2.37552
0.330889 2.45463
0.344157 2.37289
0.357958 2.32413
0.372312 2.30614
0.387242 2.21791
0.40277 2.18298
0.418921 2.13767
0.43572 2.03541
0.453192 2.07309
0.471365 1.97556
0.490267 1.88015
0.509926 1.9116
0.530374 1.77868
0.551642 1.75207
0.573763 1.72851
0.596771 1.65508
0.620702 1.58041
0.645592 1.5292
0.67148 1.49365
0.698406 1.44554
0.726412 1.41294
0.755541 1.3283
0.785839 1.29876
0.817351 1.27647
0.850126 1.18487
0.884216 1.15769
0.919674 1.10818
0.956552 1.07456
0.99491 1.02347
1.03481 0.980309
1.0763 0.953444
1.11946 0.918627
1.16435 0.878019
1.21104 0.855325
1.2596 0.816115
1.31011 0.780376
1.36265 0.738517
1.41729 0.712773
1.47413 0.692594
1.53324 0.66356
1.59472 0.63567
1.65867 0.61213
1.72518 0.591128
1.79436 0.568291
1.86632 0.541831
1.94115 0.534792
2.01899 0.505105
2.09996 0.480026
2.18416 0.473067
2.27175 0.446035
2.36285 0.429492
2.4576 0.416475
2.55615 0.401723
2.65865 0.38549
2.76526 0.36514
2.87615 0.34849
2.99148 0.334675
3.11144 0.328092
3.23621 0.317101
3.36598 0.297453
3.50095 0.281722
3.64134 0.268603
3.78736 0.248636
3.93923 0.249057
4.09719 0.243353
4.26149 0.238347
4.43238 0.223257
4.61012 0.214421
4.79498 0.209041
4.98726 0.199432
5.18725 0.197593
5.39526 0.189128
5.61161 0.181064
5.83663 0.174779
6.07068 0.166062
6.31411 0.156954
6.56731 0.149254
6.83066 0.147108
7.10457 0.142941
7.38946 0.14081
7.68578 0.132066
7.99398 0.130103
8.31453 0.122878
8.64795 0.116771
8.99473 0.110469
9.35542 0.110107
9.73057 0.106226
10.1208 0.102118
10.5266 0.0935837
10.9487 0.0927173
11.3878 0.0887953
11.8444 0.0846799
12.3194 0.0820853
12.8134 0.0790759
13.3272 0.0735396
13.8616 0.0747944
14.4175 0.0722376
14.9956 0.069101
15.5969 0.0641891
16.2224 0.065529
16.8729 0.0611521
17.5495 0.0573765
18.2532 0.0555336
18.9852 0.0544114
19.7465 0.0519174
20.5383 0.0508872
21.3619 0.0492459
22.2185 0.045495
23.1095 0.0446262
24.0362 0.0415698
25 0.035564
