0.01 0
0.0104737 0
0.0109699 0
0.0114895 0
0.0120338 0
0.0126038 0
0.0132009 0
0.0138262 0
0.0144812 0
0.0151672 0
0.0158857 0
0.0166382 0
0.0174263 0
0.0182518 0
0.0191164 0
0.020022 0
0.0209705 0
0.0219639 0
0.0230043 0
0.024094 0
0.0252354 0
0.0264308 0
0.0276829 0
0.0289942 0
0.0303677 0
0.0318063 0
0.0333129 0
0.034891 0
0.0365438 0
0.0382749 0
0.0400881 0
0.0419871 0
0.043976 0
0.0460592 0
0.0482411 0
0.0505263 0
0.0529198 0
0.0554266 0
0.0580523 0
0.0608022 0
0.0636825 0
0.0666992 0
0.0698588 0
0.0731681 0
0.0766341 0
0.0802643 0
0.0840665 0
0.0880488 0
0.0922198 0
0.0965883 0
0.101164 0
0.105956 0
0.110975 0
0.116232 0
0.121738 0
0.127505 0
0.133545 0.00560661
0.139871 0.00511092
0.146497 0.00465906
0.153437 0.00424715
0.160705 0.00774253
0.168318 0.0105859
0.176291 0.00965003
0.184642 0.011728
0.193389 0.0240429
0.20255 0.0316456
0.212145 0.0354943
0.222195 0.0484954
0.23272 0.062565
0.243744 0.0687275
0.255291 0.0793723
0.267384 0.0917058
0.28005 0.0999731
0.293317 0.111696
0.307211 0.137039
0.321764 0.156804
0.337006 0.183624
0.352971 0.208922
0.369691 0.245194
0.387204 0.275812
0.405546 0.323253
0.424757 0.375448
0.444878 0.414513
0.465953 0.471274
0.488025 0.549139
0.511143 0.609717
0.535357 0.67707
0.560717 0.742637
0.587279 0.830395
0.615099 0.90796
0.644236 0.967388
0.674754 1.02031
0.706718 1.07846
0.740196 1.10672
0.77526 1.12097
0.811984 1.14781
0.850449 1.14739
0.890735 1.12968
0.93293 1.09666
0.977124 1.05856
1.02341 1.01077
1.07189 0.958708
1.12267 0.914937
1.17585 0.859186
1.23155 0.807367
1.28989 0.784494
1.35099 0.763266
1.41499 0.742939
1.48202 0.711163
1.55223 0.68086
1.62576 0.643417
1.70277 0.607802
1.78343 0.565097
1.86791 0.536716
1.9564 0.517301
2.04907 0.492974
2.14614 0.471397
2.24781 0.460227
2.35429 0.430406
2.46581 0.411377
2.58262 0.403193
2.70496 0.392511
2.8331 0.371501
2.9673 0.342536
3.10787 0.331788
3.25509 0.314515
3.40929 0.299574
3.57079 0.289016
3.73994 0.274451
3.9171 0.259263
4.10266 0.249729
4.297 0.239288
4.50056 0.228311
4.71375 0.220267
4.93705 0.212939
5.17092 0.198949
5.41587 0.190643
5.67243 0.186499
5.94113 0.172997
6.22257 0.164563
6.51734 0.159211
6.82607 0.152004
7.14943 0.145412
7.4881 0.13836
7.84282 0.134169
8.21434 0.128031
8.60346 0.122225
9.01102 0.11441
9.43788 0.107155
9.88496 0.104288
10.3532 0.099211
10.8437 0.0967323
11.3573 0.0894177
11.8953 0.0883549
12.4588 0.0836567
13.049 0.0808724
13.6672 0.0762846
14.3146 0.0718679
14.9927 0.068724
15.7029 0.0637245
16.4468 0.0628808
17.2259 0.0596901
18.0419 0.0572135
18.8965 0.0542507
19.7917 0.0528032
20.7292 0.049363
21.7112 0.0485924
22.7397 0.0445352
23.8169 0.0433051
24.9451 0.0400369
26.1268 0.0393796
27.3644 0.0385451
28.6607 0.0352089
30.0184 0.0341679
31.4404 0.0327519
32.9297 0.03036
34.4896 0.02943
36.1234 0.0277086
37.8346 0.0264659
39.6269 0.0258149
41.504 0.024641
43.4701 0.0241177
45.5294 0.0229979
47.6861 0.0217121
49.9451 0.0201877
52.311 0.0198795
54.789 0.0188265
57.3844 0.0180411
60.1028 0.0171534
62.9499 0.0163849
65.9319 0.0157556
69.0551 0.014906
72.3263 0.014009
75.7525 0.0137295
79.341 0.0127367
83.0994 0.0123554
87.0359 0.0118859
91.1589 0.0111772
95.4772 0.0109179
100 0.00959527
