2.36301 3.58177
0.0218306 0
0.49583 0
0.0476577 0
0.227126 0
1.08243 3.41398
0.10404 0
0.01 0
2.43797 4.37437
1.11677 4.81091
0.511559 0
0.0225232 0
0.0491695 0
0.234331 0
0.10734 0
0.0103172 0
1.15219 0.753269
2.51531 5.53204
0.527786 0
0.0507293 0
0.0232376 0
0.241764 0
0.0106445 0
0.110745 0
1.18874 2.83064
0.544529 3.37255
2.5951 1.03942
0.0239748 0
0.0523385 0
0.249433 0
0.114258 0
0.0109822 0
1.22645 3.98888
0.561802 3.16835
2.67742 3.34794
0.0539988 0
0.0247353 0
0.257346 0
0.117883 0
0.0113305 0
1.26536 0
2.76235 6.02836
0.579624 0
0.02552 0
0.0557117 0
0.265509 0
0.121622 0
0.01169 0
1.3055 2.34698
2.84998 3.44726
0.598011 0
0.0263295 0
0.273932 0
0.057479 0
0.12548 0
0.0120608 0
1.34691 4.40975
2.94039 1.04096
0.0593023 0
0.616981 0
0.282621 0
0.0271647 0
0.129461 0
0.0124434 0
